"247","135","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:27","9","pending","CRP-21",""
"248","136","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:30","9","pending","CRP-21",""
"249","137","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:32","9","pending","CRP-21",""
"250","139","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:35","9","pending","CRP-21",""
"251","140","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:37","9","pending","CRP-21",""
"252","141","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:40","9","pending","CRP-21",""
"253","142","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:43","9","pending","CRP-21",""
"254","143","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:46","9","pending","CRP-21",""
"255","144","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:49","9","pending","CRP-21",""
"256","145","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:52","9","pending","CRP-21",""
"257","146","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:54","9","pending","CRP-21",""
"258","147","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:57","9","pending","CRP-21",""
"259","148","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:31:59","9","pending","CRP-21",""
"260","149","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:01","9","pending","CRP-21",""
"261","150","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:04","9","pending","CRP-21",""
"262","151","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:06","9","pending","CRP-21",""
"263","152","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:09","9","pending","CRP-21",""
"264","153","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:12","9","pending","CRP-21",""
"265","154","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:15","9","pending","CRP-21",""
"266","155","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:18","9","pending","CRP-21",""
"267","156","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:21","9","pending","CRP-21",""
"268","157","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:32:23","9","pending","CRP-21",""
